simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,n_samples,red_noise_alpha,qpp_fraction,true_period_s,qpp_phase_rad,signal_family,latent_offset,latent_length,latent_flux_sha256,retained_offset,retained_length,retained_time_sha256,retained_flux_sha256,retained_native_index_sha256,logical_payload_sha256,input_state,inadmissibility_reasons,primary_inadmissibility_reason,materialization_status
F3BBG_N120_A1_Q001_R067:POS:PRIMARY,F3BBG_N120_A1_Q001_R067,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,178.68512355154266,5.922643166743553,STATIONARY_ENVELOPE_MODULATED_SINUSOID,165360,120,3b23e88a513fedcab855b8c12ffa322e87bda83935dda5e63ec1bd83caaf1952,164748,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,3b23e88a513fedcab855b8c12ffa322e87bda83935dda5e63ec1bd83caaf1952,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,f4d5d01cf0a621003e114e7f83b8c44187ceab842d825399c5cb568888569fba,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R068:NULL:INTERNALMASK,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,165480,120,8da38bc87712ae23a3717025b3f7b03541dd86c3b8dfc6d3112bfc7c46050b1c,164868,119,41f8b6006d45239824c92cf485b6b96337e4c631996d5a1a928575d59d79a422,034bf186a09873d2ca2f2230cffb57927aec8988598054d6b9a9980912961033,15ccc66581d2048b0f46af54b6ea93d9c276c56e53255d3a23138f38529a6e78,3091d06162eba2f5d07305def9f23c7b13d56a35484c987c44beb7631c7e318e,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N120_A1_Q001_R068:NULL:PEAKMASK,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,165600,120,8da38bc87712ae23a3717025b3f7b03541dd86c3b8dfc6d3112bfc7c46050b1c,164987,119,d0ad6727864f7f2c30d47e9fea26556a81dbcf836bb2cb8e748802179ef3bf27,67777c218287baf731564e37236f0bae0783fa32f0877c94f291ae803b9b3469,601f3bae3a58453c8e1df29a905b6be074d453a4c35882c151f48a9955105733,c0f275a10ef59b41b9a9695ba7c4e1e4d07c96cbfa7267f56421a47fce969265,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N120_A1_Q001_R068:NULL:PRIMARY,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,165720,120,8da38bc87712ae23a3717025b3f7b03541dd86c3b8dfc6d3112bfc7c46050b1c,165106,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,8da38bc87712ae23a3717025b3f7b03541dd86c3b8dfc6d3112bfc7c46050b1c,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,b27a75805dbf9b6e9aa1034ec864e2e816960d6e1a7112af5ffa4ea83debdc15,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R068:POS:INTERNALMASK,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,120,1.0,0.01,217.21099273700375,5.445589702575372,STATIONARY_ENVELOPE_MODULATED_SINUSOID,165840,120,3c887b63c63e9128b75289ed5b81c9261e69d0a6fd75bf4825cfb4013f4d06cb,165226,119,41f8b6006d45239824c92cf485b6b96337e4c631996d5a1a928575d59d79a422,fc1035957e7ef12ca14da297f3832c10cd7f2b1794349d5ff6caf025f045bb70,15ccc66581d2048b0f46af54b6ea93d9c276c56e53255d3a23138f38529a6e78,438d16cca24cf9525ffc3154ddd69daecd87e32577d0c853ded33c3ed3ffc3b4,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N120_A1_Q001_R068:POS:PEAKMASK,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,120,1.0,0.01,217.21099273700375,5.445589702575372,STATIONARY_ENVELOPE_MODULATED_SINUSOID,165960,120,3c887b63c63e9128b75289ed5b81c9261e69d0a6fd75bf4825cfb4013f4d06cb,165345,119,d0ad6727864f7f2c30d47e9fea26556a81dbcf836bb2cb8e748802179ef3bf27,4366dc943bed9114038ce8d4b0f1dd2ace90865e7531172d96d9a142b0acbf3f,601f3bae3a58453c8e1df29a905b6be074d453a4c35882c151f48a9955105733,2f7c387f5c40601454a668bf410fa9fc0c1b28f8cba45df5ebaf270978b6dae2,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N120_A1_Q001_R068:POS:PRIMARY,F3BBG_N120_A1_Q001_R068,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,217.21099273700375,5.445589702575372,STATIONARY_ENVELOPE_MODULATED_SINUSOID,166080,120,3c887b63c63e9128b75289ed5b81c9261e69d0a6fd75bf4825cfb4013f4d06cb,165464,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,3c887b63c63e9128b75289ed5b81c9261e69d0a6fd75bf4825cfb4013f4d06cb,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,98c7d8f6d14cef574a0c812d200d03f816d7c5f784e460d2f7f387509f96f08d,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R069:NULL:PRIMARY,F3BBG_N120_A1_Q001_R069,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,166200,120,338670d62931fda9791aab26a22177d41e26e3fdea82ec8f7a16d1e91c8dbe54,165584,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,338670d62931fda9791aab26a22177d41e26e3fdea82ec8f7a16d1e91c8dbe54,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,6f3133bff593061b097f1839d2c7ebec88329465eb2abac2ed539a12e53d41fc,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R069:POS:PRIMARY,F3BBG_N120_A1_Q001_R069,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,297.31238514008106,3.3045605549155193,STATIONARY_ENVELOPE_MODULATED_SINUSOID,166320,120,749c0edf3e37a67fb3dfd3ca0f69fc3ffec1d195c5660e4c792c96276c69a10a,165704,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,749c0edf3e37a67fb3dfd3ca0f69fc3ffec1d195c5660e4c792c96276c69a10a,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,069b90a86020ea59ad87b88539ec800458556cf57765bcc629fb556fde60b050,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R070:NULL:PRIMARY,F3BBG_N120_A1_Q001_R070,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,166440,120,9403af00b16ddad58d65d593af6fd2f2205b4b507b9e29ec87406c703ed4f230,165824,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,9403af00b16ddad58d65d593af6fd2f2205b4b507b9e29ec87406c703ed4f230,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,bf37e0df1828b71b341720d2d8b209b63674ec255d053cd16d2b9e641fd23e8a,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R070:POS:PRIMARY,F3BBG_N120_A1_Q001_R070,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,187.8214873767039,4.970569289830008,STATIONARY_ENVELOPE_MODULATED_SINUSOID,166560,120,537611b492d9a12d67cb5a2434a4efaa92cff5cc0f93da5eeb552682e48f3a75,165944,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,537611b492d9a12d67cb5a2434a4efaa92cff5cc0f93da5eeb552682e48f3a75,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,c513ce48006f46097d11fd7bd7abe991acdfe17b9368d696deaecc549b89f1dc,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R077:NULL:INTERNALMASK,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,166680,120,5a8fa6b6e86b24e41ab7a6fa56ab25ea15939b0d5dcaf252d87839d84cde1d15,166064,119,41f8b6006d45239824c92cf485b6b96337e4c631996d5a1a928575d59d79a422,8f90bcbfe7191be2708a37dfaec20729f6f0f8f32b13eb56437c008cd7cbdfd7,15ccc66581d2048b0f46af54b6ea93d9c276c56e53255d3a23138f38529a6e78,aae6c94fabf4691ee279e7ba918da2ccacb32547a6ccb6cbee4b7962ee457336,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N120_A1_Q001_R077:NULL:PEAKMASK,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,166800,120,5a8fa6b6e86b24e41ab7a6fa56ab25ea15939b0d5dcaf252d87839d84cde1d15,166183,119,d0ad6727864f7f2c30d47e9fea26556a81dbcf836bb2cb8e748802179ef3bf27,4bdd46c1c6d0d3f5d26978c8e3f8f138487985fd166ba10b6df3ec5fb37bd5de,601f3bae3a58453c8e1df29a905b6be074d453a4c35882c151f48a9955105733,8a1f0211f92f3399391092311ad3f4ef21efaf82edb99354402a801deec93505,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N120_A1_Q001_R077:NULL:PRIMARY,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,166920,120,5a8fa6b6e86b24e41ab7a6fa56ab25ea15939b0d5dcaf252d87839d84cde1d15,166302,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,5a8fa6b6e86b24e41ab7a6fa56ab25ea15939b0d5dcaf252d87839d84cde1d15,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,4b42f06f32cfa0b0780ce63527754d376f7b954d7822e1fa50a13c7a143b7832,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R077:POS:INTERNALMASK,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,120,1.0,0.01,293.54139432218324,0.7273084179266847,STATIONARY_ENVELOPE_MODULATED_SINUSOID,167040,120,b211554161a3c126b851296437d2d1f3c075b711d8d51d055f4a2bc7d731acf2,166422,119,41f8b6006d45239824c92cf485b6b96337e4c631996d5a1a928575d59d79a422,54cb38420b819e1f0e7f0d0cbc11dc5426f183bd1873c1bce536cfeeb2c9822f,15ccc66581d2048b0f46af54b6ea93d9c276c56e53255d3a23138f38529a6e78,15e4112def0e04f701a94cd5ec089322fead2f9deec7ea253c8eb45fdb2f6b71,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N120_A1_Q001_R077:POS:PEAKMASK,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,120,1.0,0.01,293.54139432218324,0.7273084179266847,STATIONARY_ENVELOPE_MODULATED_SINUSOID,167160,120,b211554161a3c126b851296437d2d1f3c075b711d8d51d055f4a2bc7d731acf2,166541,119,d0ad6727864f7f2c30d47e9fea26556a81dbcf836bb2cb8e748802179ef3bf27,7603ee0c277186889666cac496d48239c812881b810079fdd1bc48ec93629d24,601f3bae3a58453c8e1df29a905b6be074d453a4c35882c151f48a9955105733,4f5f83e311552173228fc0e6bda932508888291bdaafa4c7cf840c8481d2da7b,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N120_A1_Q001_R077:POS:PRIMARY,F3BBG_N120_A1_Q001_R077,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,293.54139432218324,0.7273084179266847,STATIONARY_ENVELOPE_MODULATED_SINUSOID,167280,120,b211554161a3c126b851296437d2d1f3c075b711d8d51d055f4a2bc7d731acf2,166660,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,b211554161a3c126b851296437d2d1f3c075b711d8d51d055f4a2bc7d731acf2,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,a6abf37e59d1e5a2c2f01975b685739fe4fec39a7a034bf62c92c363e5b776e9,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R078:NULL:PRIMARY,F3BBG_N120_A1_Q001_R078,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,167400,120,3240e5249fd61b84788fab5502d586926f9f87e01840501fe57211852bd4036c,166780,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,3240e5249fd61b84788fab5502d586926f9f87e01840501fe57211852bd4036c,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,a0777cc23edc40bdf6ef50a26d3445c335090f2f7cc6702826f5c3050e0b25ef,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R078:POS:PRIMARY,F3BBG_N120_A1_Q001_R078,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,96.46098169860285,1.341660591736745,STATIONARY_ENVELOPE_MODULATED_SINUSOID,167520,120,6defd79543dd97bc1500b5d737c431778045bcfb8df6dc10dbd8d2d22e22e03c,166900,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,6defd79543dd97bc1500b5d737c431778045bcfb8df6dc10dbd8d2d22e22e03c,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,f34497f7ef81bc06e4d22656ff425d40e0a1d880918a1d8f0a3dc78193bb93b1,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R079:NULL:PRIMARY,F3BBG_N120_A1_Q001_R079,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,167640,120,f2dfe4c087507fbacfc9da13a4e9327a700c1ffd05661075d8255891e984b359,167020,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,f2dfe4c087507fbacfc9da13a4e9327a700c1ffd05661075d8255891e984b359,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,9ef0d5afab1c22fe094786c2939a96b279e9e3e3abbc2085b26040eeda09beda,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R079:POS:PRIMARY,F3BBG_N120_A1_Q001_R079,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,44.03470174183581,4.213017364939431,STATIONARY_ENVELOPE_MODULATED_SINUSOID,167760,120,8bfd08ad44ba1c614816fde5a18f5d043350224952e7649453637cdc016b77ad,167140,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,8bfd08ad44ba1c614816fde5a18f5d043350224952e7649453637cdc016b77ad,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,a4d7b75085171730d41a871618f7446dd9829b552f116d79fe8f73612b6fd4c6,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R080:NULL:PRIMARY,F3BBG_N120_A1_Q001_R080,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,167880,120,5487386ef682e0d77f180bd9127912978d2e08aa07dfaed439b2fd00531cc40b,167260,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,5487386ef682e0d77f180bd9127912978d2e08aa07dfaed439b2fd00531cc40b,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,15d70ba60441349ad011c2354bb77ee2888dbff630110a9c473ea66666f04ee3,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R080:POS:PRIMARY,F3BBG_N120_A1_Q001_R080,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,278.26496520599835,3.9432566406519953,STATIONARY_ENVELOPE_MODULATED_SINUSOID,168000,120,2adfbba04a61179e2b2383754fcbfa382af2bafc5e7ab708d1552dee94e00c15,167380,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,2adfbba04a61179e2b2383754fcbfa382af2bafc5e7ab708d1552dee94e00c15,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,2c5283087bda0ef934f3f6a9dda32603286b985ad4b5c3d6d77e84b2cdd17a1a,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R081:NULL:PRIMARY,F3BBG_N120_A1_Q001_R081,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,168120,120,7c842a1613459da672fbfb98960f095de153bef00e5381138be7f13f82af325a,167500,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,7c842a1613459da672fbfb98960f095de153bef00e5381138be7f13f82af325a,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,4670c0f343e74b57bfd7f7f81cca670615073ce5d2f2001f348cfb68bde523a3,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R081:POS:PRIMARY,F3BBG_N120_A1_Q001_R081,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,91.74735169783307,4.599012792355606,STATIONARY_ENVELOPE_MODULATED_SINUSOID,168240,120,2b0abc9b25cd09d21611c7183688b53b78e05ada5218320bfe01ade653ace290,167620,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,2b0abc9b25cd09d21611c7183688b53b78e05ada5218320bfe01ade653ace290,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,7ac042588cddaf37db3a1287d113d7ba330a61c40d52a0e6c990d7eb29c73d4d,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R082:NULL:PRIMARY,F3BBG_N120_A1_Q001_R082,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,168360,120,51b3b261dc221b62c90b53899071effe132e46a923d896f68357839b4c9e440f,167740,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,51b3b261dc221b62c90b53899071effe132e46a923d896f68357839b4c9e440f,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,6edd0f7d42e319eca8c8d7e09c09c956e7e29a0e8e724c79fb42b7e36b75f731,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R082:POS:PRIMARY,F3BBG_N120_A1_Q001_R082,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,47.78434667459744,3.9593023006130785,STATIONARY_ENVELOPE_MODULATED_SINUSOID,168480,120,d9769527f7a204061237e3baff1b91ff3a385e4fd79c3c9eeedeb5b8875b61ea,167860,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,d9769527f7a204061237e3baff1b91ff3a385e4fd79c3c9eeedeb5b8875b61ea,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,e2255d49bb5ec959b27438bcb13ce071cadea6e78e1834aecb41565d03115584,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R083:NULL:PRIMARY,F3BBG_N120_A1_Q001_R083,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,168600,120,2cf37c0d769a682b6ebb19887b73ad0221bba9d48b18e430a4391529961208d1,167980,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,2cf37c0d769a682b6ebb19887b73ad0221bba9d48b18e430a4391529961208d1,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,5e8b7e7dd847e3a11af85bef47382ac180ec69d487a7f3f322b99d396b86c6a9,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R083:POS:PRIMARY,F3BBG_N120_A1_Q001_R083,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,117.62861138362189,6.055336896510951,STATIONARY_ENVELOPE_MODULATED_SINUSOID,168720,120,1210c52a8d1fd2ae5b28fc6c6dc7e7182d73f371da01acd1e401776f581c2c2f,168100,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,1210c52a8d1fd2ae5b28fc6c6dc7e7182d73f371da01acd1e401776f581c2c2f,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,f8cb00329de8f86fd82772cfbe297259900859776a160a79ae51d99aa22865af,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R084:NULL:PRIMARY,F3BBG_N120_A1_Q001_R084,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,168840,120,1a4f1341c4837444a427cfe6fda7262b2c055339810775d2678fecefca788988,168220,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,1a4f1341c4837444a427cfe6fda7262b2c055339810775d2678fecefca788988,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,f36fbefb3d2b6be9fdb1a01f334e79edf0e804b6634de336792ac089f2c726c7,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N120_A1_Q001_R084:POS:PRIMARY,F3BBG_N120_A1_Q001_R084,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,120,1.0,0.01,62.34465893962189,1.8458671228421064,STATIONARY_ENVELOPE_MODULATED_SINUSOID,168960,120,305f05ae7d6f00a41e2ea02c1ee55e5c7156ab41f3241629b0f46c2f63f37032,168340,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,305f05ae7d6f00a41e2ea02c1ee55e5c7156ab41f3241629b0f46c2f63f37032,fc256ff91ecfd419717ef3077f33d0d67c0cd9056b3975a8f9a3b4c2ba50bb10,eb51c88f05f9e448e9bd3b81d31278ea412ae9b8ec5b4c543160e92395e51901,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
